OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,TRAMONTI DI SOTTO,PN,331773,5124882.2
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,20/03/2015,REALIZZATO,CASTIONS DI STRADA,UD,359078.1,5086241
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,25/03/2015,REALIZZATO,TARVISIO,UD,392180.3,5151107.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRASAGHIS,UD,351710.6,5126564.1
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,27/03/2015,REALIZZATO,TRIESTE,TS,404262.3,5055899.2
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,31/03/2015,REALIZZATO,TARVISIO,UD,393645.2,5153218.6
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,01/04/2015,REALIZZATO,GRADO,GO,377788.6,5059471.3
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,REALIZZATO,LIGNANO SABBIADORO,UD,352626.9,5058877.7
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,DA REALIZZARE,TORVISCOSA,UD,366194.9,5076399.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,02/04/2015,REALIZZATO,UDINE,UD,363077.3,5101762.8
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,08/04/2015,DA REALIZZARE,SGONICO,TS,402552.2,5065053
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,TERZO D'AQUILEIA,UD,370857.2,5072980.6
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,OSOPPO,UD,352529.3,5123557.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,09/04/2015,REALIZZATO,FAGAGNA,UD,352168.3,5107318.5
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,15/04/2015,REALIZZATO,TRIESTE,TS,402899.4,5055131.4
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,17/04/2015,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,SAN DANIELE DEL FRIULI,UD,343182,5110910.5
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,20/04/2015,REALIZZATO,POZZUOLO DEL FRIULI,UD,362040.3,5097081.1
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,21/04/2015,DA REALIZZARE,PASIANO DI PORDENONE,PN,316628.8,5080620.5
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,23/04/2015,REALIZZATO,TARVISIO,UD,399621.1,5150155.6
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,24/04/2015,REALIZZATO,BAGNARIA ARSA,UD,368738.9,5083187.7
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
VODAFONE OMNITEL,29/04/2015,DA REALIZZARE,SESTO AL REGHENA,PN,336196.6,5082742.9
